,0
246,이 책에서는 목적이란 주제 + 목표라고 정의합니다. 좀 더 풀어보면 주제란 회의에서 이야기하고자... 그리고 브레인스토밍 등의 논의 기법을 활용하는 것도 좋습니다. 회의의 성격에 따라 논의의 방식은... 
247,오늘의 주제 : 아이디어 발산 브레인스토밍의 기본 브레인스토밍의 기본 규칙 ①다다익선(Focus on... ideas) 브레인스토밍의 한계•생산 장애(production locking)–그룹 인원이 많을 경우 개인당 말할 수... 
248,팀 브레인스토밍 항상 그래왔지만 생각정리를 하는 과정은 이렇듯 늘 차분하고 진지하고 명쾌합니다.... 박*은 생각을 끌어낼 때 그림을 그리거나 마인드맵을 통해 전체를 끄집어낸 후 주제와 그 소주제를 통해... 
249,(사진을 사용하도록 허락해 주신 집단원 여러분 감사합니다!) 지난 워크숍 그룹 활동의 주제는 '내가... 하며 브레인스토밍을 도왔다. 이 분의 경우 본인이 실제로 하고 있는 귀금속 세공업을 하는 회사를... 
250,"인간 기억의 한계를 극복할 수 있는 방법으로 기록의 중요성을 알 수 있다. 그러나 실제로 많은... 브레인스토밍 같은 기법의 활용 시에는, 제시된 장황한 의견이나 아이디어를 의미가 손상되지 않도록 요약하고... "
251,다양한 주제를 토대로 최대한 많은 글을 써보며 브레인스토밍을 많이 해보는 게 중요하다 템플렛으로 쓸 수 있는 글은 한계가 있을 뿐더러 ETS에서도 외워서 쓰는 예시는 지양하기를 권고하고 있기 때문에... 
252,발산적 사고 기법x -생각그물 -브레인스토밍(발상 모으기) -브레인라이팅 -스캠퍼 .수렴적 사고x... 귀납법의 한계 -많은 사례에서 모든 사례로 결론 내리는 논리적 비약이 있다.(일반화의 오류) -관찰의... 
253,"애자일 액션러닝팀 모임은 작년에 코칭을 주제로 회 열렸고 정기모임 외 재능기부로 번 그리고... Idea 도출 기법 브레인스토밍, 브레인라이팅, 랜덤워드, 강제연상기법, 원더링 플립차트, 프리즘... "
254,") 브레인 스토밍 이 방법은 어떤 특정문제나 주제에 관한 아이디어를 얻기 위한 방법으로 연구된... ) 속성열거법 문제의 성질, 특성 한계나 속성들을 명확하게 하여서 변화를 손쉽게 하고 그 변화를 통해서... "
255,❗️일부 마케팅 에이전시의 한계 다는 아니지만 많은 마케팅 에이전시들은 단순히 노출과 클릭을... 간편화 되긴 했지만 대부분 이런 식의 브레인스토밍 작업이 필요합니다. 컨텐츠 제목은 반려견 산책 시... 
256,내 한계구나! 더 이상은 배울게 없다! 하고 포기를 하는지에 대해 이야기 해보도록 하죠^^♡ 우리나라의... 머릿속의 아이디어를 스피드있게 내놓는 브레인 스토밍이 필요합니다! 발음도 힘든데다가 문장쓰기도... 
257,그리고 책을 읽기 전에 이렇게 환경에 대한 브레인스토밍도 하며 학생들이 이번 독서 주제에 흥미를... 이번 주의 블렌디드 수업은 정말 교실의 한계를 넘어 언제 어디서든 이어질 수 있다는 것을... 
258,국내파의 한계를 고스란히 가지고 있다. 토플 말고 다른 영어 객관식 시험 점수는 토익 점... 난 이거마저 없었으면 아예 답변 못했을듯...) - 브레인 스토밍 연습하기 (짧은 준비 시간에... 
259,"그러다 결국 자신의 한계에도 직면하는 날이 올겁니다. 이에 대처하는 방식들도 가지각색이지만... 그룹안에서 특정 수업에 대한 다른 관점을 배울 수 있고, 도움이 되는 브레인스토밍을 하거나 주제에 대한... "
260,"도전이라는 주제를 가지고 연구를 진행할 예정이고, 또 이 전 과정이 연구라는 거대한 프로젝트에 대한... 여기서 퍼실리테이션이란, 하나의 특정한 문제를 가지고 집단으로 브레인스토밍을 유도하는 문제 해결... "
261,"번] &lt;코드&gt; 브레인스토밍, 브레인라이팅, 체크리스트, NM법, Synetics ※ 발산적 사고를 개발하기 위한... 비교발상법: 주제의 본질과 닮은 것을 힌트로 발상 ex) NM법, Synetics ♣ 출처: [구자료] 교수자용 p... "
262,"때문에 자청의 꿈 분석은 내가 어려워 하는 예술 영화를 분석한 유투버들이 작품의 주제와 감독이... 대한 브레인 스토밍, 초사고 글쓰기의 원고를 위한 소재까지 갖게 되었다. 그리하여 나는 앞으로 꿈과 영화... "
263,"만한 주제를 정리하는 것이다. . 마인드맵과 브레인스토밍 혼자 준비한다면 마인드맵을, 조별로 하면... 상대방에게 친숙하고 익숙한 단어를 사용하라 생소하거나 전문용어는 의도와 달리 전달에 한계가 있다.... "
264,일정한 주제에 대해 구성원들의 아이디어를 조합해 해법을 찾는 브레인스토밍(rainstorming)에서 한... 방식으로는 한계를 넘어서기 어렵기 때문이다. 미국 스탠퍼드대학교에서 정식 수업과정(The Hasso... 
265,@PENUP 다양한 주제를 담은 작품들이 눈에 띄었습니다. 이런 작품들은 어떤 기기와 앱을 통해 탄생하고... 하는 브레인스토밍은 몇 분에서 며칠이 걸릴 수 있어요. Q. @PENUP 작업과정을 피드에 담고 계셔서... 
266,"오감 교육 지역 및 제철 식품 사용 친환경적인 식생활의 의미 마인드맵, 브레인 스토밍 등 다양한... -&gt; 학기 당 이수 교과목 수를 조정하여 범교과 학습 주제는 교과와 창의적 체험활동 등 교육활동 전반에... "
267,결합개선 브레인스토밍의 한계 생산장애 - 그룹 이누언이 많을 경우 개인당 말하루 수 있는 시간... 적용절차 주제에 대한 자유발언 각자의 생각을 정리하여 포스트잇에 작성 포스트잇을 전지에 참가자가... 
268,분석하면 브레인스토밍이 착착 됩니다 생각지도 못한 아이디어를 얻고 투자의 지속성과 원동력을 제공받기도 합니다 . 가족지인 도움 투자금과 명의의 한계가 있어 개인이 투자하는 것에도 제한이 있습니다... 
269,"지식은 한계가 있지만, 상상은 무한하다. 회의 회의에 임하는 자세 – 목표에 집중(회의 시간을... 방법 브레인스토밍, 마인드맵, 만다라트 (앞에 두가지는 많이 봐서 식상했는데 만다라트는 새로웠다. 다음에 한... "
270,"먼저 응모 과제를 모두 읽고, 본인이 하고 싶은 주제나 관심 있는 주제에 대해서 그 근거와 함께 의견을... 끊임없는 브레인 스토밍이 이뤄져야 합니다. 이 과정에서 기획서의 절반을 차지하는 논리 도출 과정이... "
271,위한 '브레인라이팅' 브레인라이팅은 년 독일의 베른트 로르바흐 교수가 브레인스토밍의 문제점을... 그런데 브렌인스토밍은 아이디어를 발언하려면 용기가 필요하고 소극적인 사람은 발언 기회를 주어도... 
272,있는 주제라 여기기 때문이다. 늘 그렇듯이 이 코너는 본격적인 서평보다는 소개하는 책에 구미를 당기게 하고 손에 쥐게 하는 데 주안점이 있기에 좀 더 구체적인 내용을 다루지 못하는 한계를 안고... 
273,"인간은 모든 것에서 합리적인 판단을 하려 하지만 한계가 있고, 후회를 하지만 결국 본인의 감정을... 이를 쪼개어 목록화하는 작업은 개별적 일에 주제를 붙임으로써 지금 다른 일을 같이 하면 무언가 손해를... "
274,"HR 실무자를 만나 인터뷰하여 웹진을 만들고 HR을 주제로한 자신들만의 세미나를 기획, 운영하는 것을... 일단 노트에 하고 싶은 말을 브레인스토밍 하듯 쏟아냈습니다. 그리고 강의를 들을 청중들을... "
275,"물론 이론의 ‘이상적’인 한계도 여러 차례 겪었던지라.. 실제 이 코칭 과정을 해보는 것은 다를 수... 코칭 스킬 : 목표 설정, 브레인스토밍, 요청하기 도전하기. 상기 구조물 역할 p. 충만함이란... "
276,"이 책은 우리 사회가 외향성에 대한 편향이 몹시 심해 내향적인 사람조차 외향적으로 행동 하도록 강제하는 것이 얼마나 억지스러운지 설명하며, 우리 안의 외향성과 내향성에 대한 깊은 고찰을 제시한다.... "
277,"한계: 당신 회사의 성장이 멈추었다. 무슨 짓을 해도 한계를 돌파해 다음 단계로 올라갈 수 없을 것 같다. 상황에 압도되어 다음에 무엇을 해야 할지 자신이 없다. =&gt; 이 책을 읽을 때, 나의 상태였다 :) .... "
278,"그러나 더 황당한 일들이 한계 없이 일어났고 그는 일을 그만두었다. 돼지농장의 일은 &lt;고기로 태어나서... 쇼핑을 주제로 브레인스토밍 중인 머릿속을 거니는 느낌이 든다, 공장 기숙사의 냉장고 내부는 핵 재앙... "
279,대한민국이라는 한정된 파이에서는 성장성에 한계가 있습니다. 필연적으로 해외에 진출해야 하는... 스튜디오 드래곤 자체적인 한계도 있습니다. 기존 제조업처럼 갑자기 생산성 확대가 아예 막힌 정도는... 
280,"브레인스토밍 원칙이 벽에 적혀 있다. '판단은 뒤로 미루라', '톡톡 튀는 아이디어를 장려하라.', '주제... + 디노베이터에게 '왜?'라는 질문을 던지는 일은 문제를 제구성하고, 한계를 재정의하며, 혁신적인... "
281,철학적인 주제는 없다” -프리드리히 슐레겔 “현실은 역사적 과정이다” -게오르크 헤겔 “인간은 자기 시야의 한계를 세계의 한계로 믿는다” -아르투르 쇼펜하우어 “신학은 곧 인류학이다” -루트비히... 
282,"교과서중심교육은 각기 다른 꿈을 키우는데 한계가 있다. 하나의 답으로 서로 다른 사고력을 평가하는... 원만한 소통을 위한 커뮤니케이션 기법과 합리적 토론의 브레인스토밍기법, 문제를 해결하고... "
283,"많으셔 브레인스토밍 차 나에게 연락이 온 적이 있다. 협력국가가 이미 찍어둔 위치가 있는 것 같긴... 하지만, 크게 고민을 하지 않았던 주제기도 하고, 스타트업 입장에서 열악한 개발도상국에서는 창업... "
284,"p. 저자는 브레인 스토밍을 세 단계로 제시한다. . 기존의 생각 드러내기 . 새로운 생각 창출하기 .... 내가 가진 내면의 한계점, 한계라인을 못 넘는 반복되는 패턴을 바라본다. 일단 스스로에게 긍정적으로... "
285,A: 온라인 수업에서도 토론이 있지만 한계가 있습니다. 오프세미나에서 원우들이 서로 생각을 공유하고... A: 오프세미나에서 교수님 및 원우들과의 브레인스토밍을 통해 아이디어를 도출할 수 있어서... 
286,"양자리 내면의 힘, 자발적인 에너지, 자신감 월에 양자리는 잠시 꿈을 꾸고 완벽한 삶에 대한 생각에 굴복하게 됩니다. 이 기간 동안 오랫동안 당신을 따라다녔던 특정 블록도 표면으로 떠오를 것이며, 가벼운... "
287,-프로젝트의 제한요소나 한계가 있는가? -예산과 일정은? -프로젝트 타깃(최종사용자)은 누구인가?... 브레인스토밍 어떠한 제한사항도 없이 스스로의 생각과 아이디어를 자유롭게 발상 서로의 생각들을... 
288,사고의 한계를 설정하지 않고 아이디어를 가능한 한 많이 산출하게 하는 단계를 거칠 필요가 있다. 어떤 주제에 대하여 다양한 아이디어를 내기 위한 방법으로 흔히 쓰이는 것이 브레인스토밍(Brainstorming)이다. .... 
289,콘텐츠의 주제 자체도 정말 중요하다는 생각이 들었어요. 요즘은 보다 넓은 타겟을 잡고 채널의 콘텐츠... 브레인스토밍처럼 주일에 한 번 모든 멤버가 만들고 싶은 영상 콘텐츠를 '퉤' 하고 뱉습니다. 그것을... 
290,(목) 오후 시 ‘서울역 고가 운영전략’을 주제로 국제심포지엄 개최 - 네덜란드... 대한 브레인스토밍 및 서울역 고가 운영조직 구성 방안 등에 대하여 논의하였다. 일간의 국제워크숍 동안... 
291,"우리의 ‘단기기억’에는 한계가 있기 때문에 특별한 저장 과정을 거치지 않으면 보고, 들었던 내용을... 그림 카드를 만들거나 브레인스토밍 형태로 내용을 정리해 하나의 이미지로 각인하는 것도 좋은 방법이... "
292,각 목차에 해당하는 주제들을 실생활과 연관시켜서 적용해 보고 활용해 본다면 여러모로 도움이 많이... 자기 한계의 인정 : 전문가지만 저도 어쩔 줄 몰라 당황할 때가 많습니다. 상대가 옳다고 인정해 준다.... 
293,안내 - 주제 관련 브레인스토밍  . ( 목 ) : ~ : [ 교육 ] 지구마을에서 산다는 것 ( 송신혜... 생태계의 한계와 지속가능한 개발  . ( 화 ) : ~ : [ 교육 ] 지구마을에 대한 이해 ( 사회 )... 
294,"제가 쓸 수 있는 주제의 양, 표현의 양이라든지 표현할 수 있는 많은 것들과 주제들이 있죠. 그래서 이것이 음악에 있어서 오래 지속할 수 있는 힘으로 발휘하는 것 같아요. 의욕이 있는 한 계속해서 할... "
295,주제나 장르를 정해서 작업하진 않고 그때그때 느끼는 감정에 대해 자유롭게 곡을 만들어요. 김 솔... 즉흥적으로 아이디어를 내고 브레인스토밍을 하면서 곡을 디자인해요. 불필요한 아이디어를 제거하고... 
296,주간계획표 우선 하루의 각 구간별로 꼭 해야할 일을 크게 가지 주제로 나누어 해쉬태그로... 브레인스토밍을 데일리 플래너로 한 후 최대한 위클리플래너에 저렇게 압축시켜 요약본을 입력하는 것과 비슷한... 
297,"충족에의 한계, 담당 강사의 개인적 능력에 지나치게 의존 ) 강연법 - 알고 있는 지식을 가지고 하는... ) 브레인스토밍 • 브레인스토밍은 많은 제한점이 있다. 생각들의 % 정도만이 최종적으로 이용... "
298,) 브레인스토밍 - 여러 명이 한 가지의 문제를 놓고 아이디어를 비판 없이 제시하여 그 중에서... - 종업원지주제도 : 근로자가 경영방침에 따라 회사의 주식을 취득. - 노동주제도 : 노동제공을 출자의 한... 
299,(-분 후에 안내하는 이유는 PMI 활동은 브레인스토밍처럼 어떤 조건에도 구애받지 않고 다양한 자신의... 창의적이지만 주제와 관련이 없거나 현실 적용 불가능한 경우는 답으로 인정하지 않음. ) 수업 후... 
300,끝없이 성장하는 성인들에 관한 그녀의 박사논문은 독자가 뽑은 올해의 논문상에 두 번이나 노미네이트 되었으며 이 주제에 대한 그녀의 저술은 세계적으로 주목을 받았다. 그녀는 자신의 연구와 성장 및... 
301,존재 한계 ; 반응의 개별성을 강조하기에 타당도 의문제기  창의적 사고기법 창의성은 연습과... 활용한 브레인라이팅 기법 포스트잇을 활용해서 브레인스토밍을 하면 우수한 아이디어 선택에... 
302,"가지 주제별 수업으로 어휘력, 독해력, 공감 능력, 창의력을 길러 내는 세심하고 체계적인 질문-토론 교육 안내서 질문이 활발하게 오가는 수업을 꿈꾸지 않는 교사는 없겠지만 많은 교사가 현실적인 한계에... "
303,"이야기거리나 주제 마련하는게 중요 자세한 건 전화로ㅡ 중요한 건 만나서 여보, 오늘 저녁 만나서... 대안탐색 브레인스토밍 + 목표와 연관이 있는 대안 내가 선택해야 한다. Keyword를 통해 당신의 강점은... "
304,학습의 무효화 브레인스토밍에 대한 선입관 버리기 불확실성 주의집중성 . 문제 만들기 문제 정의하기 문제의 틀 짜기 문제의 한계 문제 다듬기 성공적인 문제 만들기 . 모으기와 뒤쫓기 모여 이루어진 것... 
305,"브레인 스토밍 과정에서 같은 분반 학우들이 가장 중요하게 생각한 종로구의 문제는 ‘관광 문제’로 드러났고, 해당 문제에 대해 각 팀의 아이디어를 담은 캠페인을 진행하게 되었다. 이후, 관광을 주제로... "
306,그 한계를 넘지 못하면 수준 높은 아이디어를 얻지 못한다. 이때 다른 아이디어 도출 방법을 활용할 필요가 있다. 브레인스토밍 등의 활동을 통해서 나온 최종 아이디어가 기대 이하이거나 그 아이디어가 다른... 
307,"발산 - 브레인스토밍브레인라이팅마인드 맵 (명조로 분) 아이디어 수렴 - 멀티보팅 성찰... 발산 - 브레인스토밍 (명조 분) 아이디어 수렴 - 성찰 - 배느실 장소 - 사무실, 대상 - 스태프, 주제... "
308,"워크북을 진행하면서, 작은 선 하나, 도형하나를 주제로 브레인 스토밍을 하면서 아이들과 나눌 수 있는 이야기가 참 많다는 걸 느꼈어요. 아이들의 상상력은 한계가 없다는 걸 느꼈구요. 아이들은 상상의 세계를... "
309,"자신의 주제를 어떻게 발전시킬 것인지 보여주는 드로잉이다. 브레인스토밍, 텍스트 등이 꼭... 이 얘기를 듣고나니 &quot;미술재료&quot;라는 것에 한계점을 품었다는 것, 재활용에 대해 의문을 품었다는 것... "
310,"방법: 특정 주제를 찾아보고, 그것을 자기 나름대로 노트에 정리하거나 실천해보는 것, 그 일련의... 브레인스토밍 상하로 펼침: 순서등을 나타내는 데 적합 (예, To Do 정리) 좌우로 펼침: 다양성 등을 나타내는 데... "
311,하지만 이 방식으로는 한계가 있었다. 지난 년간 매출 성장세가 서서히 둔화된 것. 그래서 그들은... 둘째 날에는 마지막 단계로 회사의 미래상을 만들기 위해 ‘브레인스토밍’을 시작했다. “년 후 우리... 
312,"첨삭 전 브레인 스토밍을 통해서 에피소드를 잘 찾아서 구성을 잘하고, 논리적 전개와 결론을 잘 하도록 유도하는 것은 좋으나 일단 써진 에세이의 본질을 훼손해서는 안 된다. 첨삭의 한계다. 비전문가들은... "
313,그러나 그들도 배웠어요 브레인스토밍(한 가지 주제에 대해 비판하지 않고 의견을 나누는 것)이라는... 노동의 힘으로 돈을 버는 것은 언제나 한계가 있어요. 오늘은 이렇게 일을 대하는 저에 태도와 자세에 대해... 
314,"⑥브레인스토밍: 창의적 사고력 신장 (+)창의력신장 (-)아이디어 질 불분명 ⑦심포지움: 단상토의, ~명... 주제의 학생끼리 팀, 협동을 위한 협동, 학급 전체 협동 ⑤함께학습하기 - 특징: 이질적 구성원 - 한계... "
315,"번을 진행하기 전에 인생이란 어떤 걸까, 브레인스토밍을 하면서 조별로 마인드맵을 그려보게... 고등학교에서 내준 과제였는데 교생 평가에 들어가는 항목이었고 전공, 담당과목과 관련된 주제로 연구물을... "
316,있는지 브레인스토밍한다. 질문 사람들이 소비를 하는 직접적인 동기 또는 숨겨진 동기가 무엇인지... Carolyn Phillips - 특정한 주제에 대한 계정을 운영한다면 그 주제를 벗어나선 안 된다는 것. 깊이 조사하고... 
317,팝팝아트는 선생님이랑 주제를 선정하고 브레인스토밍을 거쳐 최종적으로 결과물을 나오게 하는... 보호자가 사진을 찍기엔 한계가 있는데 다행히 중간에 수업 진행 선생님 외에 한 선생님이 사진을 찍어서... 
318,단계 - 문제 정의 올바른 문제 정의가 시작이다: 문제 정의는 말 그대로 문제의 뜻과 한계를 명확히... 생성하는 브레인스토밍은 문제 전반은 물론 디테일한 주제에도 활용될 수 있다. 가장 이상적인... 
319,이것은 브레인스토밍에 적합하지만 모든 사람이 따라갈 수 있는 것은 아니므로 간단하게 유지하거나... 수성이 토성과 맞붙게 되면서 비공개로 유지되는 주제에 대한 큰 호기심이 있습니다. 당신은 규칙과... 
320,한국문화관광 외교대사라는 타이틀을 걸고 진행한 만큼 부담스러웠지만 사실 자기가 하고 싶은 주제... 사람들과 브레인스토밍을 해보고 제 주도로 진행하면서 정말 스텍타클했는데요. 우리나라의 명동같은... 
321,인터뷰 전에는 핵심 메시지에 대한 브레인스토밍을 진행하는 것이 명확한 메시지를 전달하는 데 도움이... 측면에서 한계가 있습니다. 기자는 항상 주제와 목적에 맞춰 인터뷰 유형을 정하고 인터뷰를... 
322,다루는 주제에 대한 추가 정보를 찾는 방법을 알려 주며 물고기를 ‘주기’보다는 ‘낚는’ 방법을... ▷ 브레인스토밍을 통해 새로운 과학 기술 기반의 스토리 아이디어를 개발하도록 돕는다. 목차 서문 척... 
323,"#마인드맵 은 클러스터 기법, 웹 기법이라고도 불리며, 예전에는 경영기법의 방법으로 브레인스토밍... 챌린지처럼 매일 하나의 주제를 가지고 연상기법으로 도식화해서 마음속의 생각들을 정리하는 사람들도... "
324,한두 명의 전문가들이 집필한 것이 아니라 ICA 각 기관과 이사회 등의 브레인스토밍을 통해 구성되고 회원들의 의견수렴을 통해 내용이 만들어지다 보니 추상적인 부분이 있기도 하다&quot;며 &quot;그런 한계가 있지만... 
325,역브레인 스토밍 - 해결하고자하는 문제를 반대로 주제를 만든다. 예) 어떻게 하면 우리반을 멋진... *'경청 - 관찰 - 공감 - 한계제시 - 해결책 탐색' 의 과정 *학부모의 말에 대응하기 어려울때는 역으로 질문을... 
326,"짜내다가는 한계에 부딪히게 마련입니다. 어떠한 방법으로 아이디어를 이끌어내야 할지, 좀더 창의적인 아이디어를 체계적으로 도출할수는 없을지, 효율적인 ideation이라는 커다란 주제로 이론중심의... "
327,미디어 비즈니스와 스타트업 관련 주제도 많았다. 지속가능한 저널리즘 생태계를 구현하기 위해서는... 몇 차례 브레인스토밍을 거치면서 라운드 테이블을 준비했다. 박재영 교수는 아니나 다를까 시작부터... 
328,왜냐하면 아이들이 전혀 모르는 자료를 갖고 생각을 유도하는 것에는 한계가 있기 때문이다. 이 경우... 적어보기(브레인 스토밍) ▷적은 낱말 중 서로 다른 표현에 대한 낱말 개를 선택하기 ▷선택한 낱말을... 
329,새로운 주제를 선정하여 공부하기를 그치지 않으신다고 해요. 같이 일했던 사람들은 '끝까지 포기하지를 않는다' '요구 수준이 높다' '꼼꼼하고 치밀하다' '질문이 끊이질 않는다' '브레인스토밍하자고 하면... 
330,"다양한 연결어 사용에 한계가 있습니다. ◆ 오픽AL 수준 답변은 역시 단문, 중문, 그리고 복문을... 질문을 ~회 들으면서 어떤 내용으로 답변을 꾸밀지 가볍게 생각해 보는 브레인스토밍을 해... "
331,"시간 카운팅 해서 많이 읽고 많이 외우는 거밖에 답이 없음, 브레인스토밍이 아주 중요해서 짧은... 데 한계 존재, 키워드를 캐치해서 머릿속으로 외울 것 - 제파트 : ㆍ 유형 : 한 단락의 글을 주고... "
332,"강제 연결법 전통적인 브레인스토밍의 약점인 참가자들의 비슷한 이해관계로 인한 사고의 안전지대 발생으로으로 연상과정에 한계 발생 단어, 물체, 느낌, 아이디어 등 서로 다른 성질의 것을 연결하는 뇌의... "
333,"- 브레인라이팅Brainwriting : 브레인스토밍의 확장판. 증, 말을 통한 아이디어 발상법인... 다차원적이고 무순서적으로 사고하는 인간 두뇌의 특성을 살려 백지 위에다 핵심 주제를 중심에 두고 소주제 단위로... "
334,아이디어를 도출해 내기 위해 자주 사용하는 방식이 브레인스토밍입니다. 많이 사용하는 방법임에도... 예를 들어 AI 기술로 어떤 일을 할 수 있는지 생각해 보자고 주제를 설정했을 경우 참석자들은 대부분... 
335,이번 아카데미 연사는 “국장님의 서랍”을 주제로 정종제 행안부 행정선진화기획관의 강연... 이러한 맥락에서 브레인스토밍은 좋은 방안이 될 수 있다. 다만 브레인스토밍 시 그 효과를 극대화시킬 수 있는 몇... 
336,PBL은 그 주제에 대한 지식과 이해를 발전시키는 것 외에도 학생들에게 위협적이지 않은 방식으로 협력하도록 가르친다 . 이것은 또한 학생들이 학습... 
337,브레인스토밍을 가장 잘하는 방법은 무엇일까? “개인의 생각은 흩어지고 그룹의 생각은 모인다” . 인터넷으로는 왜 의사소통이 잘 안 될까? “단어들이 전달하는 것은 한계가 있다. 그 빈틈을... 
338,"-브레인 스토밍을 기반으로 중주제와 소주제 목록을 작성합니다. -큰 틀은 ‘서론, 본론, 결론’을... ‘결론’에서 분석한 것 요약정리, 한계, 기대방향을 작성합니다. -소주제의 경우 중주제를 작성하고, 결이... "
339,ㅠ.ㅠ 기존 한계기업들 인수합병해서 그 기업들을 베이스로 해서 신규 비지니스 모델링 사업 확장으로... 그냥 끝임없이 브레인스토밍 하면서 좀더 고도화된 기업 경영 모델링 연구해 나아가야 할듯 싶네요.... 
340,"지식을 잡는 방법은 기록이다 인간의 의지는 한계가 있다. 너무 잘 잊어버린다. 작심삼일이라는 말은... 그래서 나의 경우 종이 기록을 완전히 버리지는 못하고, 브레인스토밍이나 아이디에이션을 할 때... "
341,"시장경제의 한계를 극복하기 위한 노력, 국제 분업과 무역 및 금융 생활에 대해 탐구하고 이에 대해... 역할극이나 브레인스토밍은 자기 평가 또는 동료 평가를 활용한다. &lt;탐구 주제 및 활동(예시)&gt; 쌀, 밀... "
342,"언어의 한계를 느끼는 EFL 단계를 지나 글로벌한 제도, 트렌드 등을 파악하고 언어의 한계를 넘어서 내... 그룹 프로젝트는 인터뷰 역할놀이, 상상을 통한 감정 이입, 입장바꿔 생각하기, 시각화 브레인스토밍... "
343,"결국, 년은 한계와 경계의 행성인 토성과 천왕성 사이의 지속적인 흔들림 광장으로 점철되어 왔기 때문에, 사실 월, 월, 월의 마지막 세 개의 새로운 달과 같은 많은 달 사건들이 그 주제에 밑줄을 긋는... "
344,"주제도 여러 가지가 있겠죠.. 창의적인 아이디어의 의자, 친환경 의자 디자인, 건강과 의자, 의자와 놀이... 이렇게 생각나는 데로 브레인스토밍하는 것을 단어가 아니라 그림으로 하는 것입니다. 하지만 자칫하면... "
345,- 토론의 한계 앞에서 소개한 미국의 ‘쿠바 침공사건’과 ‘우주왕복선 폭발 사고’에서 봤듯이 여러... 알려진 ‘브레인스토밍’이라는 기법이 있다. 이 기법은 여러 사람이 모여서 주제에 대하여 자유롭게... 
346,청년들의 생각에는 한계란 없습니다. 특히나 이번 시간을 통해 중소기업의 경영환경 변화에 따른 청년의 대응을 고민하고 지역이 해결해야 할 선결 과제등을 고민하는 것이라 조금은 딱딱하고 어려운 주제에... 
347,특정 주제에 대해 각자의 견해와 경험 등을 발표교환하여 결론을 도출하는 방법 감수성훈련 : T... 학습지도법 브레인스토밍 : 떠오르는 생각 및 다른 사람들이 제안하는 생각을 제한하지 않고 표현함으로써... 
348,"학교 성적이나 SAT,ACT성적을 갖고 선발할 수 없다는 한계에 부딪힌다.결국 에세이와 추천서 그리고... 미래교육연구소는 미국대학 지원학생들의 에세이 브레인 스토밍과 첨삭 지도 서비스를 제공한다. 다년간... "
349,[Hello world] 미래를 주제로 한 브레인스토밍에서 가장 많은 부분을 차지하였던 로봇에 대해... 신체의 한계를 극복하는 로봇을 비교해보고 사람의 근육과 같은 역할을 하는 장치인 ‘액추에이터(Actuator)... 
350,"중심의 주제에서 방사선으로 뻗어나가는데, 가지 대신 주위의 개 칸에 적는 게 다르다. 마인드맵이... 있을지 브레인스토밍, 마인드맵, 만다라트, 체크리스트, 스캠퍼라는 가지 아이디어 발상법을 소개한다.... "
351,구독자에게 질문하기 글을 쓰면서 가장 고민했던 부분은 주제가 한정적이라는 것이었어요. 브레인 스토밍을 해봐도 한계가 있더라고요. 그래서 소통하는 이웃분들께 질문을 던져 보기로 했습니다. 이번 글에서... 
352,시작됩니다~ 브레인스토밍을 시행하여 작품에 들어가서 탄탄한 스토리가 있는 다양한 형태 표현이... 외워진 형태를 그려내는 미술은 한계를 금방 드러내지만 다양함을 추구한 그림 실력은 무엇이든 자신 있게... 
353,) 동기유발(브레인스토밍) 브레인스토밍은 학습주제에 대한 학생들의 언어와 지식을 끌어내고 더... 이러한 방식의 이점은 담화를 한계 없이 계속해서 반복재생할 수 있고 원어민 발음을 들을 수 있다는... 
354,가을학기 주제 “WORSHIP LEADERSHIP” • 더 창의적이고 더 상호소통적(interactive) 수업을 준비했습니다.... 월 일(월) &quot;창의적 예배사역 : 브레인스토밍에서 마케팅 전략까지&quot; Brain Storming and Marketing Strategy for... 
355,"그 한계를 완전히 없앨 수 있었습니다. 전에 썼던 템플릿을 읽어도 좀 더 좋은 점수를 위해서는... 떨려요) 브레인스토밍도 다양하게 했고, 무엇보다도 실제시험보듯이 시간보면서 문제를 푼 점, 그리고... "
356,'질보다는 양'을 강조하는 아이디어 발상 도구인 브레인스토밍 기법에서 많이 사용하는 가지입니다. 다양한 아이디어를 자유롭게 생각할 수 있다는 장점이 있습니다. 반면 논리의 개연성이 부족하다는 한계도... 
357,"■ 주제 확장하기(그룹화, 유목화) 브레인스토밍을 통해 나열된 항목을 묶어줄 수 있는 주제(‘일명... 아이들의 상상력은 한계가 없죠? 어른들의 무릎을 탁 치게 하는 기발한 생각을 하기도 하고, 허무맹랑하지만... "
358,"한계 : 학생들의 욕구와 흥미는 소홀히 취급, 학생들의 희생과 훈련이 강조되었다. 창의성 중심 미술... 문제나 주제를 검토, 해체, 분류 아이디어 탐색 브레인스토밍 등을 통해 문제 해결을 위한 아이디어를 구상... "
359,디자인 의뢰(또는 디자인을 위한 주제 선정) . 자료조사(글 중심의 관련 자료 찾기) . 자료분석(글 자료 분석) . 콘셉트 도출 . 브레인스토밍(마인드맵) . 디자인 자료조사(디자인 표현을 위한 이미지 자료... 
360,예술가는 한계를 넓혀가며 새로운 것들을 시도하는 사람이다. 예술가를 하나의 직업으로 유지하는... 며칠을 할애해서 영감과 브레인스토밍 아이디어를 찾는다. 잠재적인 이미지나 재료들의 작은 지도와 목록을... 
