,0
270,마음을 비우고 떠오르는 아이디어를 하나씩 천천히 정리해나가는 것이 오히려 도움이 된다. freepik... 웬만한 것들은 모두 스마트폰으로 해결 가능한 시대 아니겠는가. 마인드맵 역시 모바일에서 손쉽게 그릴... 
271,점을 해결해 줄 아이디어를 그림으로 그립니다. 그리고 그 아이디어를 인터뷰 대상자에게... 멋진 아이디어를 뽑기 위해서 투표를 했다. 너무 파격적인 아이디어는 이틀 안에 제품을 만들기에 부족했기... 
272,"올해 과제는 지구촌 물부족 위기를 해결할 수 있는 아이디어인데, 이를 위해 지켜야 하는 규정은 쉬운 것 같으면서도 까다롭다. 참가팀은 대기로부터 하루 최소한 L 이상의 물을 추출해야 하되, ... "
273,특히 우리나라는 다른 나라에 비해 정보 보안쪽 인력히 현저히 부족하다고 한다. 말씀을 듣고보니 정말... 기존의 신사업 아이디어는 문제인식 --&gt; 해결방안 도출 --&gt; 사업 계획 수립 --&gt; 사업화 의 순서를 따르는... 
274,아이디어가 부족한 나에겐 정말 큰 힘이 되는 책! 하나하나 해보고 우리아기는 어떻게 반응하는지 보는것도 재밌을 것 같다. 아~ 우리아기는 이런게 다르구나~ 하며 느끼는 것도 있을 갓 같고~ 매일 뭐하고... 
275,이해력이 부족한 외국 아이돌들을 지금처럼 열렬히 지지해 줄지도 의문이다. 그래서 현재 중국시장을 목표로 하거나 데뷔할 계획이 있는 기획사들이 있다면 중국 미디어와 기획사들의 앞으로의 행보를 반드시... 
276,"실용신안 등록 방법 경험이 많은 곳에서 해결해요 실용신안 난이도 특허, 실용신안을 알아보신 분들은... 사업 또는 아이디어 개발 전 참고하기 위해 선행기술조사를 진행하시는 거라면 카프리스를 통해... "
277,특허를 획득하기 위해서는 출원 및 등록을 하고자 하는 아이디어이나 기술이 요건에 충족을 하는지를... 특허인 경우 대다수 진보성 부족의 사유로 거절되는 경우가 많습니다. 그렇기 때문에 진보성에 대한... 
278,일을 해결하시는 게 좋겠습니다. . 아이디어 상품 특허 심사 통과 조건 아이디어 등록을 위해서는 꼭... 그래서 유사한 게 없는지 확인하고 부족한 부분은 없는지 계획을 짜서 꼼꼼하게 진행하는 게 유리해요.... 
279,특히 코봇은 작고 안전하기 때문에 기존 기계보다 인간을 대체할 좋은 아이디어입니다. 작업자들도... 과제 해결에 도움을 주었습니다. 구체적으로 그립만 바꾸어도 다양한 작업을 할 수 있다는 것을 알게되어... 
280,"© dead__angel_, 출처 Unsplash 공실상가에 숨어있는 기회와 공실문제 해결을 찾는 사람들의 필요가 증가할... 아이디어 경쟁... 플레이어들의 도전과 실험들... 경쟁이 치열해지기도 하고 장사의 기술이 부족했던... "
281,"콘텐츠 부족 - 관광앱 개발 이렇게 가지가 선정되었습니다! 선정된 가지 세부 문제에 대해 ‘어떻게 하면’ 이 문제를 해결할 수 있을지, ‘어떻게 하면’ 기술과 결합하여 더 좋게 만들지 고민하고 아이디어... "
282,"이부분의 부족함을 채우기 위해 어떤 부분을 보완하였는지 타이틀을 달고, 문제를 정의하며 목적과 해결방안을 적어보는 것이다. 그림으로 설명이 가능하면 좋겠다 ^_^ 부록. 특허출원실전! 당신의 아이디어... "
283,점심도 해결하고 매장에서 사용할 야외테이블도 구매! 여러 컨셉으로 공간을 꾸며 놓았기에 다양한... 이런식으로 공간을 꾸밀때 컬러조합은 어떻게 하면 좋을지 아이디어를 얻기에도 좋습니다^^ 이대로 집으로... 
284,"아이디어 명 #공무원이력제 를 도입하자! 요약 국민이 공무원들의 이력을 살펴볼 수 있도록 하고, 퇴직을 앞둔 공무원들에게 고질적인 민원해결을 맡기고, 민원책임제를 도입하여 본인 민원을 마무리 짓도록... "
285,많이 부족하다고 생각하실 것 같았습니다. 그래서 저희는 생활에서 접하는 문제를 구체적으로 해결하는 방향으로 아이디어를 제안했습니다. 쓰레기 문제와 기후 위기 문제가 현세대가 겪고 있는 중대한 이슈인... 
286,"이 속에서 의사소통하고, 조율하고, 갈등하고, 문제해결을 한다. 근데 사실은 이게 다가 아니다. 이거로는 부족하다. 여기에 두 겹의 시뮬레이션이 더 존재한다. 하나는 준비단계. 즉, 이 마크 시뮬레이션을... "
287,물 부족 국가가 많은 아프리카에서는 아주 유용할 거라고 누군가 생각한 겁니다. 작은 아이디어로... 삼성 투모로우 솔루션은 우리 사회의 현안과 불편함을 찾고 이를 해결하기 위한 창의적인 아이디어를... 
288,현재의 아이디어와 시각을 더 체계적으로 전달할 수 있었을 텐데. 이런 근본적인 문제를 해결하면... 하지만 익히 들어왔던 내용도 상당수 포함되어 참신성은 다소 부족했어요. 반면 장과 장 부분을 훨씬... 
289,농업용수 부족으로 피해를 겪고 있는 지역 주민들의 숙원사업을 해결을 통한 안정적인 농업 활동으로... 이동진 진도군수는 “영구적인 가뭄 대책으로 영산강 물을 끌어와 진도로 연결해야 한다는 아이디어를... 
290,"만약, 시간도 부족하여, 의사결정을 빠르게 하고 싶다면 NGT (명목집단법) 아이디어를 도출 후 각자의... 조직원 모두의 의견이 반영될 수 있는 문제해결 되시기를 바랍니다. 최고의 실행력은 의사결정과정에서... "
291,아이디어 생활용품 스위트베이몰 타쌍피로 해결할수 있는 멀티콘센트 :] 아이디어 생활용품 ㅋㅋ... 공간도 부족한데요~ 아이디어생활용품 옆으로 멀티콘센트 덕에~ 이제 먼지도 안녕 !! 깔끔한 디자인에... 
292,"문제를 해결하기 위한 학우님들의 창의적 접근 방법을 엿볼 수 있었으며, 추후 창업 활동을... 막연한 아이디어를 실제로 기획, 제작하는 등 구체화하면서 자신의 부족한 점을 발견하고, 이를 스스로 개선해... "
293,"보다 자세히 말하자면 기술을 바탕으로 하여 어떠한 문제를 해결하거나 목적을 달성하기 위한 구체적인 방법이 해당합니다. 막연한 생각이나 발상, 설명이 분명하지 않거나 목적 달성의 수단으로 부족한... "
294,문제 해결에 발벗고 정책들을 내놓고 있습니다. 청년의 취업에 대한 자립심을 키워주는 것도... 통통 튀는 아이디어가 있지만 자금 부족과 멘토의 부재로 인해 어려움을 겪고 계시다면 &quot; 청년창업지원 &quot; 에... 
295,급진적 연구법 동물의 몸에 사람의 장기를 키우는 아이디어는 오래전부터 있어왔지만 기술적 이유... 바로 이런 점에서 반인반수 아이디어가 나온 것이다. 배아는 다양한 조직을 생성하는 방법을 알고 있기... 
296,음식물 처리과정 보며 아이디어 '반짝' 국내 최초 곤충 활용 친환경 회사 창업 (주)뉴트리인더스트리... 동시에 해결방법을 찾기 위해 발 빠르게 행동했다. 홍 대표는 지역의 음식물처리업체를 방문해... 
297,제목 아이디어가 있습니다. . ____하는 방법. 먼저 간단한 항목이 있습니다. 여기의 공백은 귀하의 산업과 관련하여 생각할 수 있는 모든 프로세스가 될 수 있습니다. 주요 제품 중 하나의 기술적 문제를 해결하... 
298,"많이 부족함을 느꼈다. 같은 이름, 다른 생각 그리고 다른 인생! 아이디어 정면승부 저자 이경희 출판... 그러면서 내 일의 역량이 높아지고, 해결능력도 늘어났다. 내가 업데이트될 수록 더 멋진 고객이... "
299,"업체는 아이디어만 갖고 있으면 ~천만원 정도의 작은 자본으로도 준비가 가능하고 인건비도 적게... 직접 해결해야 된다는 단점도 꼭 고민해야 하죠 그리고 성공을 위해선 적절한 투자가 필수적인 만큼, 자본... "
300,"▲ 선박의 진행까지 막는 부레옥잠 군단 이때 육류 부족과 부레옥잠 지옥을 동시에 해결하기 위한 획기적인 아이디어가 의회에 제출되었다. 년 월 일, 루이지애나주의 상원의원이었던 로버트 F.... "
301,궁금증 즉시 해결! 프랜차이즈 카페 핵심 정보 사람과의 만남은 인연이고 관계 맺기는 노력이라고들... 또한 개인 카페 창업자는 비용 및 아이디어 부족으로 초기에 한 디자인을 변경하지 않는 경우가 많아요.... 
302,시작했지만 아이디어도 그지같고 코드도 하나하나 좋지 않게 느껴졌어 d 설계도 잘못한 것 같고 모두... 배움에 부족함은 당연하다 그리고 포기만 하지 않으면 어떻게든 해결될 것이다 슬럼프는 그냥 쉬는게... 
303,‘샐러드보울’팀의 아이디어는 다문화 가정의 이중 언어 교육이 부족한 현실을 지적하고 이를 해결할 방안을 제시했습니다. 다음은 ‘두 배로’팀이 ‘임대주택 신청서식 통합’을 주제로 발표했습니다. ‘두... 
304,"주식 담보비율 부족한 자금 해결 &quot;액체&quot;및 무 벌금 CDLiquid CD 는 표준 CD와 비슷하지만, 돈을 일찍 인출... 물론, 훨씬 더 좋은 아이디어는 탄탄한 비상 자금 을 유지하는 것입니다. 예금 증명서 (CD)가 만기되면... "
305,그런데 디바이스쪽 반도체 수요가 줄어들면서 어느 정도 캐파 부족이 조금 해결되고 있고 남는 걸로 차량용 반도체 만들 수 있다고 한다. 그럼 우리나라에 못 들어오고 있던 포르쉐나 BMW가 조만간... 
306,"케케묵은 일상 속 문제, 조직 간의 문제도 아이디어 하나로 모두 해결되기도 한다. 아이디어는 기존의... 환경에서 아이디어를 기르는 것이 좋다는 의미는 아니다. 잡음이 전혀 없는 환경은 독창성이 부족하고... "
307,올해의 가뭄으로 인해 물 부족 해결에 대한 관심이 높아졌을 때 관련 기술에 대한 참신한 아이디어들이 많이 나올 수 있다. 이번 기회에 기존의 틀을 과감히 벗어난 새로운 기술들이 발전되기를 기대한다.
308,"그는 설치된 의자를 계속 관찰하면서 부족한 점을 개선해왔고, 지금도 관리 담당자가 없는 지역에... 불편 해결을 위한 그의 아이디어는 다방면에 접목되어 왔다. 년 구리경찰서 근무 당시 원룸단지의... "
309,재정 부족 l 취약계층이 집을 옮기면 다시 빈집이 생기는 악순환 국내에는 수많은 빈집들이... 과연 근본적인 해결책은 없는지 아이디어는 없는지 생각해 본다. 조사지 선정 문현동 벽화마을 어두운 동네... 
310,아이디어나 개발한 발명 또는 기술에 대해 구체적으로 상세하게 체크하여 특허 등록의 가능성을 먼저 검토해볼 수 있습니다. 출원하는데에 부족함은 없는지 확인하고 등록을 위해 부족한 부분은 더 채우고... 
311,"펼치는 ‘진료 아바타’, 자영업의 일손 부족을 해결하고 고객들에게 신선한 서빙 경험을 제공하는 ‘스마트 서빙 멀티로봇’ 등 창의적인 아이디어를 바탕으로 한 비즈니스 모델을 제시해 주목을 받았다."
312,"투자아이디어로 선정하고 투자했으나 년에 투자 아이디어가 실현되지 않아 지속 보유 중, 년에는... 파운드리 부족이 해결된다면 크게 시세를 낼 가능성도 있음 II. 중장기(~년) : 아직까지는 미투자 종목... "
313,"주택 부족을 해결 하기 위한 솔루션을 고민할 때, 이 회사는 근본적인 땅값을 해결하고 싶었다. 그래서 나온 아이디어가, &quot;지상이 아닌 공중에 집을 짓자&quot; 였다. 새를 포함하여 많은 동물들이 나무, 지붕기와... "
314,침실 인테리어 활용할 수 있는 파티션 디자인 가벽 만들기 아이디어 자료 침실은 잠을 자고 휴식을... 나지막한 서랍형 파티션 제작하면 부족한 수납까지 한 번에 해결할 수 있어요. 심플하고 깔끔한 느낌이 좋은... 
315,"과연 고장 선생님, 붱철 조교와 함께 고민을 해결할 수 있을까요? 포인트 ① 혹시 문 쌤이 성인 ADHD?... 문 쌤은 아이디어를 짜야 하는 일을 해야 했을 때, 계속 미루다가 마감 당일 급히 아이디어를 생각해갔다고... "
316,혹시 다른 부분에 있어서 부족한 부분이 있다면 기탄없이 피드백을 주시면 감사하겠습니다:) ... 지금까지 제가 만든 &quot; 에몬스 광고아이디어 공모전 [입상작]&quot;에 대한 내용을 보여드렸습니다. 얼마나... 
317,번역해서 자막을 넣는다 해도 잘 보지는 않겠지만 번역할 시간 조차 부족했다. 이 상황을 어떻게... 문제 해결을 위한 아이디어를 처리하는 단계다. 창의적인 프로세스에서 인큐베이션의 단계가 가장 중요하다.... 
318,"상업화”, “부족한 시민의식”, “행정의 느림” 등을 꼽았습니다. 다 함께 그려보는 품격있는 관광도시 전주 전주의 품격을 떨어트리는 문제점을 해결하기 위한 토론의 시간. 각 테이블에서는... "
319,"미술활동 아이디어 ☆ 첫 번째, 종이접기, 종이 오리기, 종이감기, 찢어 붙이기 등 종이로... 시간은 부족하고 기껏 해봤자 방학 하면 다 떼어내야하는 아까움 등등을 간단하게 해결하는 애정하는 방법... "
320,"다양한 아이디어를 모아 미세먼지 해결에 활용하는 ‘미세먼지 국민 아이디어 R&amp;D 사업’을... 신선한 아이디어를 모으고, 이를 바탕으로 한 범부처 신규 사업을 기획해 미세먼지 연구개발이 부족한... "
321,"혁신적인 아이디어, 소형주택 공간문제 해결해 코시스는 한국산업기술진흥협회(KOITA)에서 인증한... 외형적으로 크게 성장한 가구시장 규모에 비해 가구 전문 인력을 양성하는 곳은 터무니없이 부족한... "
322,창의력이 부족하고 아이디어가 바닥났다면 그 문제를 해결하는 데 도움이 될 만한 사람을 데려와야 한다. 그러나  제작진은 지금 당장 돈이 벌리는 안전한 영화를 만드는 데만 혈안인 듯 하다. ... 
323,주방수납 아이디어!! 싱크대 아래 바퀴달린 서랍만들기! 너무 괜찮아요~~ 여러분들도 자투리 공간 잘 찾아서 부족한 주방수납 잘 해결해보세요^^ 작업 과정 생생한 영상으로 확인해 보시려면 네이버 하마미TV를... 
324,대한 아이디어를 제안 발표해 주세요. 대표님과 임원진 앞에서 진행되는 경쟁 발표 일 전 팀원들은... 그래도 뭔가 부족해.... 제목이 눈에 안 들어와. 더 세고 선명하고 섹시하게 만들어봐봐... 주문 폭주!... 
325,사실 좋은 아이디어만 있으면 누구나 쉽게 특허 출원에 도전할 수 있습니다. 아이디어 착상부터... 의해 해결 가능한지 등을 분석합니다. 기존 발명이 나의 불편함을 해소하는 데 부족한 부분이 있다면 어떤... 
326,그러나 그것을 받쳐줄 만한 인력은 아직 턱없이 부족하다. 그래서 최근엔 천정부지로 뛰는 개발자 몸값이 뉴스거리가 되기도 했다. 한 유명 유튜버는 이러한 현상을 해결할 해법을 찾았다. 바로 공무원... 
327,"저상버스와 두리발에 관한 의견이었는데요, 저상버스의 경우 일단 버스 자체가 많이 부족합니다... 정책 아이디어가 정책으로 이어져 우리 사회 속 장애인이 겪는 다양한 문제들의 해결법을 함께 제시되길... "
328,"각설하고, 앞으로 ~개월 이후의 투자아이디어를 정리해 볼려고 한다. ) 현재 유가 급등으로 피해를... 반도체 부족 또한 언젠가는 해결될 것으로 보기 때문에, 또한 러시아와의 전쟁 또한 차 대전으로 가지는... "
329,직접 해결하며 배우는 실전 파이썬 학습서다. 각 장은 명확히 프로젝트의 목표를 정의하면서... 하지만 현실에서 직면한 문제를 잘 정의한 다음에 컴퓨터가 해결하도록 만드는 작업은 결코 쉽지 않다. 많은... 
330,"무기력한 형사와 형사의 도움없이 혼자 사건을 해결하려는 피해자 엄마, 그리고 범인과의 추격전 키워드로만 보면 무난하게 충분히 재미있는 영화가 나올 수 있을 만한 아이디어의 조합이다. 그런데 영화의... "
331,반하는 아이디어를 발상할 수있음. c. POSITIVE 사고 : 긍정의 자세로 부정의 상황에대해 긍정적으로 사고하여 문제를 해결한다. . 발상법 a. 브레인스토밍 : 구체적인 주제를 기반으로 자유로운 발언을 하는... 
332,이를 통해 열린 리빙랩을 조성하고 다양한 아이디어를 얻을 수 있었습니다. 김정은 센터장은 “다세대주택은 한두 세대가 동의해도 다른 세대의 동의를 받는 게 너무 힘들었다”고 털어놓았습니다. 이를 해결... 
333,이번에 제공되기 시작한 '귀뚜라미 파우더' 기내식은 사원이 발의한 아이디어를 바탕으로 년... 단백질 부족 해결에 적임으로 보고 있다. ▲귀뚜라미가 들어간 기내식 그릴라스 사의 '귀뚜라미 파우더... 
334,보며 아이디어를 떠올리는 것 사옥에 브랜드 정체성을 담다 위에 비를 막아주고 쿠션벤치로 야외... 학교와 도시속 부족한 공간이 많다. 자기만의 아지트를 만들자 채광을 위해 공간을 직사각형으로 만들면... 
335,"아기자기한 스몰 키친 아이디어 :::평대 인테리어 안녕하세요 가나아트디자인입니다 :) 오늘은... 걱정없이 상 하부장 곳곳에 수납공간을 해결할 수 있도록 만들어주었구요, 천장의 공간까지 수납으로... "
336,"정책 아이디어 해커톤 대회’[자세히 살펴보기]이다. 그 중 정신장애인의 안정적인 사회적응과 복귀를... 인력 부족, 그리고 ‘인식’의 문제를 지적하며 장애인 일자리 정책 보고서 작성 과정에서 현장을... "
337,"◇팹리스 인력 부족부터 해결해야 한다 국내 팹리스 대표 단체인 한국팹리스연합, 반도체공학회... 미디어텍은 기술 변곡점에서 새 아이디어를 갖고 더 많은 고객 기업들을 만족시키면서 함께 성장했다.... "
338,해결되었을 것이지만 이것보다 조금 더 복잡한 난제가 또 나타날 겁니다. 새로운 창작 아이디어를... 대회에 참가하는 학생이 컴퓨터 프로그래밍 능력이 부족함을 채워주기 위해 본선에서는 온라인 멘토링이라는... 
339,"https:n.news.naver.comarticle &amp; &amp; &amp; &amp; &amp; &amp; &amp; &amp; 변압기 용량이 부족한 아파트는 겨울철 난방부하... 이러한 문제를 해결하기 위해서는 기존 전력망, 특히 도시의 배전망에 대한 대규모 투자가 요구되는... "
340,"미세먼지 해결방안, 국민 아이디어 모은다! – 온투데이 정부는 월 일(화) 오후, 정부과천청사에서... 신선한 아이디어를 모으고, 이를 바탕으로 한 범부처 신규 사업을 기획하여 미세먼지 연구개발이 부족... "
341,다음 페이지 보면서 그 궁금증을 해결해 보자구요. 초가 생각나네요. 앞서 말한 이성적 가치가... 대학생이 아이디어 가져왔는데 검증도 안되었는데... 설득해요.... 신뢰가 안가죠? 그런데 손꼽히는 큰... 
342,"지구 온난화라는 다소 어려울 수도 있는 개념을 그림과 쉬운 말들로 쉽게 풀어 놓았는데요, 부족할 수 있는 개념 설명이나 보충내용은 부록으로 함께 수록하여 수업시에 편리하도록 하였답니다. 재미있는... "
343,"문제해결 아이디어들이 오갔는지 간단히 정리해드리겠습니다 (◍•ᗜ•́)✧ 먼저 양구에서는 &quot;청소년 문화시설(쉼터) 부재&quot;, &quot;버려진 아스파라거스 밑둥으로 인한 환경 오염&quot;, &quot;분리수거&quot;, &quot;일자리 부족... "
344,"다양한 아이디어를 모아 미세먼지 해결에 활용하는 ‘미세먼지 국민 아이디어 R&amp;D 사업’을 추진키로... 아이디어를 모으고, 이를 바탕으로 한 범부처 신규 사업을 기획하여 미세먼지 연구개발이 부족한... "
345,위한 아이디어 회의를 개최하였다. &quot;아이디어 회의에서는 어떤 논의가 이뤄졌나?&quot; . 공구를 시연하는... 전시장내 식음시설 및 편의시설 절대부족에 대한 어려움 해결 방안 모색 : 도시락 업체 선정을 통한... 
346,"오늘 친구들은 주변의 해결하고 싶은 문제를 확인하고 해결방법을 고민한 뒤 발표 후 심사, 수상까지... 처음의 아이디어가 부족했더라도 긴 시간 정리하고 다듬는 시간을 통해 어떤 친구들이 대상을 받을지... "
347,계속 생각을 확장하다 보니 수 많은 생각들을 종이 한 장에 정리하기 에는 공간이 부족했다. 또 생각... 문제를 내가 직접 해결해 보자! 문제를 인지하는 순간. 번뜩이는 아이디 어가 떠올랐다. 바로 '아하'의... 
348,노력'이 부족하기 때문이라고요. 더 나은 세상을 만드는 체인지메이커들은 뛰어난 공감 능력을 지닌... 우리의 일상 속에서 문제해결을 하기 위해 아이디어를 모으고 실행에 옮기는 모든 과정이 사실은... 
349,절취선만으로는 부족! 無 라벨 페트병이 온다 환경부에 따르면 국내 생산되는 모든 생수의 라벨이... 이러한 문제를 해결할 수 있는 아이디어를 생각해낸 것은 다름 아닌 친환경 패키징 솔루션을 제공하는... 
350,"- 구미 덕촌초등학교 놀이공간 아이디어 공모전 덕촌초등학교(교장 임선희)는 낙후된 환경 개선과 학생들의 놀이공간 부족을 해결하고자 「학교 공간 재구조화 사업」을 진행한다. 이를 위해 교직원, 학생... "
351,"문제해결과정을 설명할 수 있는 정도라면 특허출원이 가능하고 등록받을 수 있습니다. 셋째, 약간 부족한 부분은 명세서 작성시 보완가능 아이디어의 구체화까지는 이르지 않았지만 버리기 아까운 아이디어이고... "
352,"이는 아마도 그림, 도형, 그래프를 그려가며 문제를 분석하는 훈련이 부족하기 때문이 아닐까... 개념과 원리에 따라 그래프와 도형을 그리는 연습은 문제 해결을 위한 핵심적 아이디어를 구성하는... "
353,그 소원을 트루라이프 호밀에서 브런치 도시락이란 아이디어로 해결할 수 있는 방법이 있었어요.... 쓱쓱 밥을 비벼 먹기에도 좋은 소스가 부족하지 않아요. 할라피뇨를 곁들인 게살크림볶음이에요.... 
354,규제개선으로 해결해보아요! Makada Andong &quot; 쓰레기봉투를 세 묶음이나 샀는데 다른 지역으로... 것이나 부족한 것 등을 고쳐 더 좋게 만드는 일을 위해 도에서도 규제개선 아이디어를 공모하고 있습니다.... 
355,역시나 아이디어 부족이 가장 문제였어요. 그리고 서론과 본론을 연결하는 부분이 너무 늘어져서... 수강생들이 가장 어려워하는 파트 와 을 선생님만의 비법으로 해결해 줍니다! 세이임 선생님의 매직... 
356,바운시(https:ouncy.news) 는 매일 참신한 아이디어 제품과 기술을 소개해 주는 일본 사이트입니다.... 농업의 일손 부족 해결? 밭일을 전자동으로 해주는  륜 로봇 https:ouncy.news 시드니 대학 필드... 
357,"미세먼지 해결방안에 대한 국민 아이디어 모은다! - 국민 체감 미세먼지 R&amp;D 아이디어 수렴(.∼.)... 아이디어를 모으고, ㅇ 이를 바탕으로 한 범부처 신규 사업을 기획하여 미세먼지 연구개발이 부족한... "
358,본 대회는 아이디어 창출 및 문제해결 방법론을 공유하고 개인·그룹의 창의적 활동과 우수사례를... 변전공급용량 부족을 해소하여 철도수송 안전성을 확보하였다고 하네요! 강영일 이사장님은... 
359,____________________________________________________________ #아침독서 #월요일 #커피명상 #억 #성공인 #아이디어성숙에는단계가있다 #성숙 #분 명상 #잠재의식 #기면성뇌염 #연구 #육체 #존재 #체험 #문제해결 #방심상태... 
360,이런 답답함을 시원하게 긁어 해결해줄 학원이 있습니다. 강남아이디어스케치학원인데요.... 강남아이디어스케치학원에서 : 그룹과외식 피드백을 통해 부족함을 채울수 있습니다. 강남아이디어스케치학원의... 
361,정말 희소한 것은 현안 난제를 멋지게 해결할 수 있는 아이디어이다. 놀랄 만한 신사업 아이디어... 많아도 아이디어는 부족한 Idea illiterate(아이디어 문맹)은 몰락할 가능성이 크다. 끊임없이 새로운... 
362,사람들이 하기 힘들어 기피하는 직업으로 손꼽혔던 때가 있었는데 지금은 참 괜찮은 창업아이디어로... 있어서 부족한 일감 상태가 올 일은 없을 것이기에 배관사가 얻을 수 있는 일거리는 그 수가 무한하다는... 
363,빛나는 아이디어로 성공한 또 다른 사례는 &lt;라이프 세이빙 닷&gt;인데요. 인도 여성들이 요오드 부족으로 임신 중독증과 큰 질병에 걸려 목숨까지 위험해지는 상황을 해결하기 위해서 빈디에... 
364,"아프리카의 물 부족 문제를 해결하기 위해 고안된 플레이펌프는 아이들의 놀이로 우물 물을... 이제 우리는 답답한 아이디어 회의, FGI, 벤치마킹 활동에서 벗어나, 문제를 직접 관찰해 근본적인 원인을 찾고... "
365,"단계 과정 내용 성장지수(a)  이해 책의 내용을 이해하는 과정 a+  체득 '내 것'으로 만드는 과정 내 업무(강의, 코칭)에 활용하기 위해서는 단순 이해만으로는 부족하여 책의 내용들을 내 것처럼... "
366,"TRIZ의 기술적 모순을 해결하는 가지 발명 원리를 보는 것 같습니다. 붙여보고 제거해 보고 거꾸로도 보는 등, 여러 방법으로 아이디어를 도출하는 것입니다. 그런데 여기서 부족한 것이 있습니다. 사람이 빠져... "
367,머릿속에 있는 아이디어가 뜻대로 표현되지 않을 때 뭐가 문제인지 객관적인 조언을 얻을 수 있다면... 문제를 해결할 실마리를 얻을 수 있을 것이다. 목차 일러스트 디자인 연구소 풍경 Chapter  구도 ... 
368,하지만 JDL에서 이런 귀찮은 작업을 한방에 해결할 수 있는 아이디어 상품을 출시했습니다. 바로 JDL... 완벽한 마감 본체와 본체를 연결해 주는 부위의 마감은 정품 툴과 견주어도 부족함이 없을 정도로 딱!... 
369,"부족한 경우에는 관련 기관을 통해 대출을 받아 사업을 시작하려고 하시는 분들도 많습니다. 년... 즉, 아이디어와 기술력을 바탕으로 창업을 한 기업에 대한 미래가치와 성장 가능성을 보고 정책자금대출이... "
370,"프랑스 친환경 아이디어 스타트업에 대해 알아봐요. 환경을 생각하는 새로운 접근법, 순환경제... 인식이 부족한 사람들이 재활용을 실천하도록 유도하는데 큰 의의를 가지고 있는데요. 프랑스 유통 대기업... "
371,"빌게이츠의 사람의 배설물을 정수할 수 있는 정화시설 등많은 국가와 단체에서 물부족 현상을 해결하기 위해 노력하고 있는데요,그 중 또 한가지 기술을 소개해드립니다. 마실 수 있는 책 Drinkale ook.... "
372,"이 책에서는 그린왁싱에 대한 비난이 가득하고, 부족한 것에 대해서 많이 알려주는 책이다. 나중에... 이 책에서 말하는 금속에 대한 이야기는 몇가지 투자아이디어를 제공해준다. 책내용 기술 분야의... "
373,방법과 아이디어들을 공유해볼까 합니다. 훌륭한 식단을 만드는 방법은 비싸고 좋은 재료를 많이... 부족한 재료만 장을 봐서 채웁니다. (한번에 장을 보면서 쿠폰 및 할인 활용) . 식비로 하나도 지출을 안한... 
374,"kr [환경부] 미세먼지 해결방안에 대한 국민 아이디어 모은다! 월 일부터 일까지 국민 체감... 신선한 아이디어를 모으고, 이를 바탕으로 한 범부처 신규 사업을 기획하여 미세먼지 연구개발이 부족한... "
375,"문제를 해결할 수 있는 기술창업 아이디어 예시) 적정기술, 기후변화, 에너지부족, 식량부족, 물부족, 질병문제 등 - 일상생활 및 주변의 불편함을 개선해 주는 기술창업 아이디어 예시) 장애인편의장치... "
376,은퇴 후 세의 삶을 준비하기 위해 사업아이디어를 찾아보신다면 대부터 대창업 시 투자비용에... 홍보부족에서 오는 소득불안을 조금은 해결하실 수가 있습니다. 또 한국능력개발원에서 인증한 자격증... 
377,"번뜩이는 아이디어는 있는데 제품을 어떻게 만들어야 할지 모르겠다면? 아이디어는 있는데 제품을... 경험부족 해결가능한 프로그램 제공  전라남도 정보문화산업진흥원 동아리, 동호회 활동지원 및 퇴직자... "
378,"교통문제 해결도 못하는 실정임 이에 한국교통연구원은 기존의 철도사업(또는 철도운영) 방식이 아닌 새로운 대안에 대한 아이디어를 공개적으로 모집하고, 전문가적 시각에서 아이디어를 발전시킨 후... "
379,"시니어 문제를 해결하기 위한 아이디어도 다른 세대에서 만들어내곤 했다. 마윈의 말처럼, 시니어들은... 쇼핑을 즐기지 않고, 패션에 대한 정보가 부족한 시니어 남성들을 위한 쇼핑 대행 및 패션 컨설팅... "
380,현장에 대한 경험이 부족한 사람은 공장에서 사용하는 단어나 중요한 특징의 사전 지식이 모자를 수... 어려움을 해결할 수 있도록 서비스하고 있는 온라인 플랫폼이 주목을 받고 있는데요. 아이디어오디션은... 
381,스스로 해결을 못하니 미국 대사관에서 직접 조사함ㅋㅋㅋ 부끄러운 줄 알아야지 마약 카르텔보다 무서운 게 신안 카르텔인가... 섬 노예 문제는 소금 가격 구조와 노동력이 부족한 도서지역 특수성을 고려해야... 
382,"접근으로 해결해내고 새로운 아이디어를 발상할 수 있도록 도와드립니다! 그럼 먼저 간략한 창의적... 단지, 우리는 우리가 알고 있는 지식을 지혜로 만드는 힘이 부족할 뿐이다. 또한 성장하면서 본인도... "
383,문제 해결을 위한 선택지를 아이디어라고 부른다. - 상황이 어려워도 이분법적인 선택을 자신에게... - 논리적 사고도 중요하지만 그것만으로는 부족하다. 역전 홈런은 비상식적인 발상에서 나온다. . 위인보다... 
384,왜냐하면 중요한 문제라고 문제를 인식하더라도 문제 제기를 하기 위한 창구가 부족하여 시간과... 이들에게 아이디어나 해결방안을 건의하는 간접적인 역할을 주로 담당해왔습니다. 하지만... 
385,및 해결 역량 강화를 위해서 '생태통합상담 프로그램' 운영 위기탈출 농작물 농작물 재해보험의... 평소에 아이디어는 많았으나 도전해볼 용기가 없었다? 해보고 싶은 것은 많았는데 자금이 부족했다?... 
