,0
190,결점열거법 아이디어 발상법의 하나. 현재 있는 사물에 대한 단점을 찾아 열거한 뒤에 그것을... 입출법 입출법 아이디어의 시작점과 목적점을 미리 정해 놓고 회의를 진행하여 인풋의... 
191,통상적으로 열리는 자문회의가 창의적인 버전으로 탈바꿈했습니다. 보통 자문회의하면 넥타이 부대(이... 의미있는 아이디어가 대량 방출되는 자리였습니다. 발표 내용을 나의 관점에서 되짚어 봅니다. 무엇이... 
192,특징장단점까지 쉴 새 없는 많은 의견들과 프로모션 제안들! 역시 연륜을 속일 수 없는 엄청난 내공을 확인할 수 있습니다. 스쿨러 어벤저스! 명의 브레인스토밍을 통한 온라인 회의 내용에 추가 사항까지... 
193,물론 노트는 전용노트 를 무조건 써야 한다는 단점이 있긴하지만. 이처럼 많은 종류의 전용노트를 판매하고 있기에.. 용도에 맞게 구매해서 사용하면 될듯합니다. 저에게 필요한건 아이디어패드이네요..
194,이번에도 각본과 연출자로서 다 참여했는데 아이디어가 돋보인다. 보통 추리 스릴러나 추리 소설적인... 중간에 원탁이나 책상을 쓰는 모습도 마치 세계 각국의 회의 현장처럼 느껴지게 만들었다. UN회의 처럼... 
195,"또한 '빌트인 전자칠판'의 단점이었던 사양 업그레이드를, 글로벌 OPS 표준 규격을... 화웨이 아이디어허브는 전자칠판, 원격 프리젠테이션, AI화상회의, 안드로이드 App 사용이 가능한... "
196,"장단점 및 특징들을 분석했습니다. 잡코리아의 경쟁사인 사람인, 잡플래닛에 대해서도 미리 알아보고... 모여서 아이디어 회의도 하고 그래요! 일이 어렵다거나 그런건 전혀 없어요!!! 오히려 일을 배우는... "
197,"대해 회의를 통해 해결방안을 도출하고 있습니다. 자주모이지 못하는 단점을 보완하고자, 팀원은 이번... 다른 지역에서 근무하는 선생님들과 한자리에서 아이디어 회의를 해서 서로의 입장을 새롭게 알 수도... "
198,운동과 식이조절을 병행하며 건강하게 다이어트를 하고 평소 불만이고 못마땅한 단점을... 마케팅 &amp; 아이디어 회의 참여 등 다양한 활동을 하게 된다고 해요. 또한 판타스타 리더와 함께하는 론칭 파티와... 
199,최근 나의 단점이 부주의하다. 라고 생각하던 와중이라 더욱 결과가 이렇게 나온 듯. 송아랑 연남동... 오랜만에 돌아온 아이디어 회의 무새. 정신이 좀 돌아와서 일 배분 딱딱딱. 두시간만에 정리하고 한시간... 
200,그 중에서도 아이디어를 활용하여 확산을 방지한 사례들이 있다고 해요. 이동식 선별진료소로... 중앙재난안전대책본부 회의에서 방역 우수사례로 소개되기도 했어요. 고양시 ‘안심콜 시스템’은 출입자... 
201,"ⓒfreepik 이처럼 재택근무와 출근근무 모두 장, 단점을 가지고 있고, 개인의 상황에 따라 필요로 하는... 그 이유는 편안한 공간에서 각종 아이디어 회의나 대화를 진행할 수 있고, 재택근무를 하며 떨어진... "
202,"이건 아이디어가 좋다.. 아무 카드나 이용... 실시간 거래 데이터 취합 유리, 맞춤형 서비스 및 광고 가능 앱이 필요없다. 단말기가 싸다. 놀부, 골프존도 도임 JANDI 이메일 단점? 격식. 비효율. 검색문제... "
203,수 많은 장점 때문에 단점만을 말하자면 . 소프트웨어 회사가 망하면 모든 자료를 볼 수 없다는... 마인드 맵의 최대 사용처는 독서 마인드맵이고 두번째는 아이디어 회의 일 것 같다. (나만의 새로운... 
204,"신라호텔 망고빙수 지난주 어느날, 아이디어 회의를 빙자한 밤회동 - 요즘 꽂혀있는 쮸즈에서 거한... 처음엔 맛있게 먹다가 먹을수록 살짝 질리는 느낌이 드는게 단점...그래도 쉽게 찾아볼 수 없는 괜찮은... "
205,권리금도 비싸고..월세부담으로 위험성도 동반되는 단점이 있지요. 저는 창업경험이 부족하다면 B급상가를 운영을해서 A급상가로 바꿔보라는 의견을 제시합니다. 가능한 일입니다. 아이디어가 동반된... 
206,자료 아이디어를 발산하고 회의를 통해 의견을 수렴하고 결정하는 단계까지 다양한 아이디어 발산... 가지의 단점을 가지고 있다고 합니다. . 군중심리 (공개적) . 찬성. 반대 말고 나는 다른 의견 . 존재와... 
207,"이런 상태는 학기 때 부작용이라 해야 할까, 단점이라 해야 할까. 악영향이 확실하게 왔다. 중간고사... 그러다보니 보고서 제출, 아이디어 회의, 팀 일정 조율 등을 내가 나서서 하게 되었고, 결국 또 팀장이... "
208,즐기기 단점 : 비쌈 장점  귀여운 강아지가 놀러온다 대박이 종종 보기 장점  귀여운 toot toot 장점  빵... 한명은 아이디어 회의 진짜 나는 놀기 암튼 바쁜 와중에 게시물때문에 다녀온 전시회도 좋았다구 진작... 
209,"오늘 무슨 글 쓸까 고민하다가, 내일 갑작스러운 아이디어 회의가 있어서 스트레스 받고 있는지라... 이젠 정말 비 와도 못 믿는 불신의 아이콘...ㅋㅋ 이 방법의 큰 단점은 빗소리 안 켜면 잠을 못 잔다는... "
210,"기업에서 아이디어 회의를 진행해 보신 경험이 있는 분들은 공감하시리라 생각되는데요. 처음 몇... 이 또한 큰 단점이 존재합니다. 아래 그림에서 보시듯이 수직적 구조로 되어 있는 조직의 경우, 상위... "
211,지인들과 아이디어 회의할 시간이 짧아 식사 후 카페 갈 시간이 촉박해 선택한 곳 올리브 장작 이후... ^^ 식전빵 단골의 최애 뚝배기 파스타 매워서 전 못 먹어요 ㅠㅠ 단점 : 뜨겁다 장점 : 뜨겁다 무슨 피자... 
212,"있으니 아이디어 회의 같은 중요한 메모의 흐름을 나중에 다시 이해할 수도 있습니다. 물론 나눠진... 특별히 단점이랄 것은 없지만, 스파크에서 태블릿이나 스마트폰으로 메모를 넘길 때 딜레이가 생기는... "
213,그래서 비엠웍스 툴캡슐의 단점을 보완하고 다른 자전거 공구통이나 툴캔의 장점을 가진 새로운 툴캡슐를 개발하기로 결정했습니다. 이것이 바로 개월 전 이야기 ㅎㅎ 내부에선 여러 차례 아이디어 회의에서... 
214,"장,단점들을 주변에서 참 많이들 물어보신다. 그 순간 이런경험을 블로그에 남기면 많은 분들에게... 많은 아이디어 회의를 진행하고, 실천을 했던 해였다. 감사하게도 우리 교회의 모든 부서에서 많은 분들의... "
215,"AE들은 연차가 낮던, 높던 아이디어 회의 할 때 만큼은 공격적이고 적극적으로 이야기를 해줬으면... 국의 장점과 단점이 있다면 무엇인가요? 국의 장점은 일단 팀원들끼리 놀 때는 잘 놀고, 열심히 일해야 할... "
216,토론이나 회의를 하면서 다수의 의견에 반대를 하는 순간 모튼것이 달라집니다. 독립적인 사고를 자극하고 각자 입장의 장점과 단점을 파악하고 다양한 관점의 복합적인 사고를 할 수 있어 다양한 의견을... 
217,그래서 이런 단점을 극복한 완벽한 프로그램을 만들기 위해서 아이디어 회의를 했고 그래서 나온 회사 체육대회 프로그램이 마블 팀플입니다. 그 어떤 체육대회대행 업체에서도 마블 팀플은 찾아보실 수... 
218,광고효과 측정방법 컨셉 개발 테스트와 광고 아이디어 평가 . 광고 제작 과정에 따른 효과 측정방법... 있음으로)사회자의 회의진행 역할이 중요 ) 쇼핑몰 면접 -쇼핑몰에 있는 소비자들에게 접근해서(대략적인... 
219,"중간고사가 끝나자마자 바로 아이디어 회의를 시작해서 대면회의, 비대면 회의를 번갈아 가면서... 어설픈 말 기술로 단점을 가릴 수 있는 곳이 아니었다. 나보다 기획 경험이 -년 더 많은 선배들의 ppt 구성... "
220,그래서 이번 후기에서는 만원대 합리적인 가격의 노트북 레노버 아이디어패드 L-IML YCKR의... 그래서 화상 회의나 온라인 수업을 하지 않을 때는 물리적으로 차단할 수 있습니다. 아무래도 보안... 
221,Project 아이디어 회의 &gt; Quiz 개 &gt;  A 마무리 &gt; Project reference 찾기 &gt; Project sitemap  userflow 기획 일기를... 한 가지 단점이라면 자막이 영어다. 일본 애니메이션 특유의 한자어의 어감이 잘 전달이 안... 
222,서로의 아이디어를 공유하고 프로젝트의 방향성을 더 명확히 정하기 위한 시간이었는데요. 이번에는 더 다양하고 구체적인 의견을 모으기 위해 항상 명이 함께 회의했던 형식에서 벗어나 두 팀으로 나누어... 
223,최대 단점이라면 목탄이 지나간 자리엔 목탄가루 흔적이 남는다.사방이 드러워진다. 집에서 했다가... 즉석에서 아이디어 회의도 하고 처음에 촬영했던것 보다 더 디테일하게 들어가는 중 크게 부분으로 나눠서... 
224,"국내에서의 스킨플래닝과 무엇이 다른지와, 장·단점을 비교하는 것이 제 업무의 시작이었습니다.... 모신다는 아이디어에서 나왔습니다. 레이저 공정과 별도의 충포장라인이 들어가는데도 불구하고... "
225,"시민기획단 기 광장 오현서 개인 필기자료 개인 필기자료 Chapter  Brain storming 브레인 스토밍이란, 회의중심 구성원의 자유발언을 통한 아이디어 제시 단점: 인에게 몰릴 수 있음 Chapter  Brain writting... "
226,만장일치의 회의&quot;에 직면했다고 회상 했습니다. 그것은 곧 바뀔 것입니다. 이전에 도파민의 혈압 강하 효과를 발견한 생화학자 Hornykiewicz 는 파킨슨병 환자의 사후 뇌를 사용하여 Carlsson의 아이디어를... 
227,"-브레인스토밍 : rainstorming(브레인)+torming(폭풍)이 합쳐진 합성어 회의형식을 채택하고, 구성원의... 있다는 단점이 있다. 다음은 아이디어 분류분석방법인 구조화기술에 대해 배웠답니다. 산만하고 복잡하게... "
228,"회의가 주된 내용이었다. 봄 콘텐츠는 계절별로 콘텐츠를 업로드하면 어떻겠냐는 내 아이디어에서... 그런데 치명적 단점이...ㅎ 피아노는 개의 건반이 기본인데 간혹 건반, 건반 디지털피아노 제품이... "
229,"가게의 주변 상권과 위치, 직접 가봤을 때의 단점과 보완점, 인터뷰를 통한 실소비자 등을 파악해서 가게의 단점도 보완이 되고 주제에도 맞는 아이디어를 내본 다음, 매주 회의를 통해서 실현 가능한지를... "
230,"이 호치키스의 치명적인 단점은 보통 A용지 장 정도의 분량이 최대 고정 종이 수라는거! 많은 서류나 종이를 고정하기 보단, 회의나 프레젠테이션과 같은 곳에서 배부되는 서류를 고정하기에 적합해요. 자... "
231,간부회의 진행상황을 실시간으로 전 직원에게 생중계하자는 아이디어가 제안되었다. 년 월일... 그러나 생중계에 따른 장점이 단점보다 크다는 판단에 따라 우선 추진하되 필요시 보완키로 하고 년 월... 
232,회의가 시작되기 전날까지 공지를 통해 포럼의 봉사활동으로 제안할 아이디어를 하나씩 생각해 오도록... 그리고 장점과 단점의 분석은 원래 다 듣고 나서 비교목적으로 진행하려 했는데 각자 쓰기 시작해서... 
233,"네~~~~ ㅋㅋ ~차 까지 설계한 설계도를 좀 더 장점은 더 극대화하고 단점은 살릴 건 살리고 과감하게 버릴 건 버리는, 또 다른 아이디어로 하나씩 하나씩 건물에 건축 공정이 있어 건물이 완성되듯이 설계도... "
234,"장점, 단점, 조직이 미래 등 다양한 내용이 포함될 수 있다. - 회의실 한 가운데 참가자들의 자리를... - 선별된 아이디어는 별도 전략회의를 통하여 실천 방안을 만든다. ■ 혁신적인 아이디어 발견 - 제품 또는... "
235,"그러나 오래가지 않고, 금방 망가진다는 단점이 있었습니다. 그래서 요새는 직접 원목을 사용해 만드는... 아이디어 회의를 하고, 가구디자인의 컨셉을 선정합니다. 어떤 용도로 쓰일 것인지, 실내 분위기와... "
236,"나은 아이디어를 창출하기 위해 대화 한다. 상대가 연인이나 가족이라면 더 깊은 정서적인 부분을 교환하기 위해 대화를 한다. 이러한, 화상회의의 단점도 발견한 반면, 장점도 무시할 수 없었을 것이다.... "
237,교사를 위한 부가 사업 아이디어 교사들에게 가장 좋은 부업은 수업일과 맞물릴 수 있는 유연한... 수동 소득의 가능성 단점 : 약간의 기술 지식이 필요합니다. 실제 수입을 보기까지 많은 시간과 노력이... 
238,이곳의 유일한 단점은 바로 이 입구.....아쉽 매장구경 층으로 구성되어있다. 매장은 층과 야외... 건지 아이디어 회의도 하신다. 개인적로 이 곳을 인상깊게 봤던 것이 예쁜 사진 작품들이 정말 많다.... 
239,아이패드를 ipad mini로 바꾼후에 사용기와 생활에서 달라진 부분과 장단점은? 이제는 뉴아이패드가... 갑자기 아이디어가 떠올라서 아이패드로 메모를 하려고보니 이건 좀 아니다 싶은 생각이 들기도... 
240,"이런저런 아이디어 회의를 하시는 분들도 많았구요 으흣 사진에서는 잘 안보일 수도 있는데 오른쪽... 한다는 단점이 ... ㅋ_ㅋ 사람들이 시선이 부담스럽긴 하지만, 쇼파가 엄청엄청 편하더라구요 ! 흰 쇼파도... "
241,"특히나 농산물 같은 경우에는 신선도를 오래 유지하기 어렵다는 단점이 있어 냉장보관이 거의 준... 이상으로 월 첫번째 아이디어, 냉장고 + 건조기 아이디어를 마치겠습니다! 회의를 통해 결정된 초기... "
242,마찬가지로 한 주제에 대해 여러 사람이 각자의 아이디어를 쏟아내도록 하는 회의방법입니다. 집단지성이든 브레인스토밍이든 한마디로 개인보다는 집단이 모여야 더 큰 힘을 발휘한다는 개념입니다. 요즘... 
243,그 신호등쪽에서 쫌만 더 직진하면 층에 카페 이 있답니당 아이디어 회의하는 날이었는데!... 하.....단점이 있다면...ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 너무 맛있는 음식 냄새들이...쉴새없이 자극한당 ㅠ . ㅠ 요기는... 
244,(나는 화상 회의 때 그냥 눈치 안 보고 카메라 끄는 편이라... ㅎㅎㅎ) . Function 키 최신 노트북이라면 다 있는 기능 키 혹은 펑션 키 레노버 아이디어패드 슬림 ITL 의 기능 키들은 이러하다 (적어도 ... 
245,돈 냄새가 안 나는 아이디어다!! ) 회의만 하다 끝나는 사람들(기획자) 스타벅스에 죽치고 앉아서... 미라클모닝쳉험기#미라클모닝장점#미라클모닝단점#돈못버는사람특징#작은성공의힘#김미경mkyu#모닝짹짹
246,"말로 회의를 시작해 보자. 아무리 낮은 위치의 부하라도 리더와 조직의 단점은 쉽게 발견한다. 그러니... 전문가는 구체적인 요청을 받으면 거기에 딱 들어맞는 하나의 아이디어, 하나의 방법, 하나의 솔루션을... "
247,"주현이와 점심데이트 월 일 회사에서 아이디어 회의를 마치고, 주현이와 점심 데이트를 했어요.... 음식이 조금 늦게 나온 점이 단점이었네요. 오후 시가까운 시간에 갔는데도 말이죠. 난포 웨이팅 중 들른... "
248,작은 회의실은 대학교 강당처럼 자유롭지만 집중도를 높일 수 있는 공간으로 연출하였습니다.... 이번에 완성한 공유 사무실은 다양한 아이디어로 그런 단점은 보완하는 멋진 오피스 인테리어를... 
249,태환이의 아이디어로 제작하게 된 명함형식의 판촉물이다. EWAK의 치킨 랩 샌드위치는 객관적으로 맛은 어느 정도 한다고 자부하지만 확실한 믿음을 줄 수 없다는 단점을 가지고 있다는 것이 사실이다.... 
250,처음에 가끔 리빙룸에 앉아서 회사와 영상회의를 하는 모습들을 보면 ‘우와’라는 감탄사를 멈출 수... 의견이나 아이디어를 내는데 거리낌이 없어지죠. 또한 이렇게 지내다 보니 개인의 생일파티에도... 
251,그리고 아이디어나 회의 시 가장 많이 사용하는 줄노트와 무지노트도 들어있답니다. 그런데 줄노트... 요게 유일한 배스킨라빈스 다이어리의 단점이였네요. 그리고 가운데가 쫙쫙 잘 펴져서 좋더라구요!... 
252,공통점과 차이점 및 장점과 단점을 표로 정리해보았다. 사업 자체보다는 추진되는 방향에 초점을... 정기회의 개최하기 ★그 외 아이디어 - 아지트 프로젝트를 추진하는 선생님들에게 도움이 되는 자료가 되기... 
253,"다음 기수 지원자를 위해서 기억나는 내용은 우선 기본적인 자기소개와 호텔나우의 장점과 단점같은... 앞으로는 콘텐츠 기획 생성 홍보,마케팅활동 아이디어 회의 개인, 팀별 기획 등의 활동을 하게 됩니다.... "
254,"이번 회의에서는 각자 그동안 생각한 홍보 전략 아이템을 피티 발표하고 자신의 전략을 설득시키고 비판도 해보는 시간을 가졌다. 각 전략들의 장점과 단점, 루트 수익과 홍보 효과가 카페베네에 얼만큼... "
255,떨어진다는 단점을 가지고 있는데요 코어 i-H만 달아줬어도 이야기는 달라질 수 있었겠지만 i-H CPU는 다소 아쉬운 부분인듯 합니다 레노버 아이디어패드 게이밍 i 노트북은 인텔 프로세서와 AMD... 
256,회의나 프레젠테이션을 할때 방향에 따라 전환되는 화면은 스타일러스 펜과의 활용성을 돋보이게... 함께쓰는 아이디어는 칭찬해주고 싶습니다. 작은 디스플레이의 단점이라 볼수 있는 넘버패드의... 
257,이 역시도 개인정보와 아이디어 노출에 따른 보안사항(?)으로 내용을 공개할 수는 없지만 아래와 같이... 장점과 단점을 정리했습니다. 나중에 이와 관련해서 준비하고 회의하는 내용을 자세하게 영상으로... 
258,"문제 해결을 위한 아이디어 회의부터, 개선을 위한 액션플랜 단계, 단계별 어려움에 따른 대응방법 등을... 단점을 제시할 때는 지원직무의 특성을 고려하여 직무수행에 치명적인 단점을 배제하고 선택하여야... "
259,"장점은 자유로운 분위기에서 아이디어를 모을 수 있다는 점과 다른 사람의 생각을 통해 아이디어를 생각해 낼 수 있다는 것이지만 단점으로 직급, 직위가 높은 사람이 회의를 주도할 수 있으며 소극적인 사람은... "
260,있다는 단점이 있습니다. 이에 그냥 아이디어를 적어 제출하는 형태의 브레인스토밍과 유사한 아이디어 회의가 더 효율적일 수 있다는 판단을 할 수 있습니다. 이를 브레인라이팅이라고 합니다. 참여자들은... 
261,"여러 단점도 존재해요. 그래서 오늘은 스타트업 회사에 다니면서 느꼈던 점을 이야기하면서, 스타트업... 그래서 아이디어 회의를 하거나 업무적인 이야기를 할 때 상사 눈치를 보지 않고, 자유롭게 말할 수... "
262,그냥 삐까뻔쩍 ∥Step [칠판페인트]∥ 항상 카페에서 커피 마시면서 아이디어 회의를 했던 우리는... 있는 단점이 있음 내 자리였음... 벽이 울퉁불퉁하니 좀 두께감이 있게 많이 발라주고 싶었음 확실히 칠판... 
263,있으면 단점 또한 존재합니다. 프랜차이즈창업의 경우 개인창업보다 자신의 의견 및 아이디어 등을... SV의 가맹점 방문시 상담을 통해 가맹점주의 고민 등 다양한 내용을 접수하고 본사 회의를 거쳐 이에 대한... 
264,저는 과 특성상 팀원들과 아이디어 회의를 해야 하는 경우가 많아요~ 그러다 보니 자연스럽게 카페에서... 그렇다면 카페에는 어떤 종류가 있으며 어떤 장단점이 있는지 보겠습니다. . 프랜차이즈카페... 
265,창의적인 아이디어 창출을 위한 대표적인 회의 진행기법으로 ‘두뇌에서 폭풍이 휘몰아치듯 생각나는... 어렵다는 단점이 있습니다. ④ 랜덤 링크(Random Link) 창의적인 아이디어를 얻으려면 선입견과... 
266,"있는 단점도 동시에 존재한다는 생각을 하게 되었습니다. 그리고 퍼실리테이터 역할을 맡은 사람이... 한 사람이 할 때에는 차회의는 아이디어 발산을 하고, 차회의에서는 아이디어 수렴을 하는 방법도 생각할... "
267,이런 작으면서 아이디어 돋보이는 상품들이 너무 좋다^^ 써보고 좋았다고 생각한점.. ・USB에 꼽는... ■단점 ・마이크 성능이 너무 좋은 나머지 손으로 기계의 표면을 만질때 나는 소리까지 녹음이 되 어서... 
268,내놓은 아이디어다. 아무리 중요한 회의를 하더라도 최장 시간을 넘기지 않도록 타이머를 보며... 공감 구독하기 'Joy in Life &gt; 에듀윌 멘토링' 카테고리의 다른 글 [에듀윌 양형남대표] 청일점 단점일까?... 
269,단점은 의자가 좀 가라앉음.. 층 사진 제대로 찍어왔다! 가씨가 드림은 블로그에 몇번을... 아이디어 회의에서 오늘 엄청 웃긴 아이디어가 퐁퐁 넘쳤다. 이번 프로젝트도 느낌 죠쿤! 일 하고 와서 시 운동 수업도... 
270,서로의 좋은 아이디어를 공유하면서... 디자이너와 엔지니어가 서로의 단점을 보완하면서 회의를 합니다. 안되는것을 되게 하는것... 無에서 有를 창조하는 ^^ 아주 재미있는 아이디어가 많이 나왔습니다.... 
271,심심풀이에서 아이디어 회의용도까지 정말 다양하게 사용 할 수 있다. 단점으로는 컴퓨터와 연동이 되지 않는다는 점 뿐이랄까? 하지만 무료 어플로 굉장히 재미있고 쓸만한 어플이다. 별개 만점 중... 
272,"바로, '대한민국 정부포털 아이디어 제안 PT 경진대회'가 있었답니다! 대회가 끝난지 하루가 지났는데도... 장, 단점을 분석했습니다. 그리고 타 포털과 비교해보았을 때 어떤 점을 보안해야 하는지 열심히... "
273,"아이디어 회의를 통해서 '레일이 아닌 우레탄 바퀴 달린 서랍' ※ 고객님 요청에 따라 옵션 추가가능 ※ 원목쇼파 하단이 뚫린 경우에 쌓인 먼지청소가 어렵고, 들어간 물건 빼기도 힘들어서 상기 가지 단점... "
274,저하라는 단점을 보완하는 공간이에요 송도에는 다양한 회사들이 있어서 특히나 송도사무실... 좋은 아이디어도 생각날거같아요 작지만 알찬 셀프 매점도 운영중! 엘레베이터가 빠르긴한데 내려갔다 올라갔다... 
275,업무회의도 스마트하게 변화하는 시대! 스마트한 회의문화를 만들어 줄 현대 스마트보드를 살펴보니... 다양한 디자인을 보여주며 아이디어를 모아야 하는 회사라면 스마트보드가 제격일 것 같군요. 제가... 
276,"기록해뒀던 회의록과 자료를 돌아보니 뿌듯하네요 컾채널 아이디어 기획 컾채널 장단점 진단 컾채널을 살펴본 결과, ) MZ세대의 호기심을 자극하지 못하는 썸네일과 제목 ) 낮은 채널 인지도 ) 맥심만의... "
277,"그룹 회의를 통해서 차년도 기업지원 과제 공고로 나갈 제안요청서(Request for Proposal, RFP)를 도출합니다 당시 서북권에서 열띈 토론 끝에 만들어낸 다양한 문제정의서 중에서 실행 가능한 아이디어 건을... "
278,"강연을 듣기 전, 마케팅유스 활동으로 구단에서 진행할만한 CSR에 대한 아이디어 회의를... 봐야한다는 단점이 있었습니다. 경기 결과는 뭐,,, 아쉽게도 패배했습니다. 워크샵 + 원정경기 관람이라는 부분에서... "
279,"전작인 폴드를 년 동안 썼던 유저로써, 어떤 점이 개선되었고 여전히 단점인지 상세히... 대화면을 더욱 잘 활용하는 좋은 아이디어라고 생각해요. 빨리 태블릿pc에도 추가되었으면 합니다. .인치 대화면... "
280,열거하며 단점이 보완된 이름표를 만들 것이다. 때때로 그런 결과물은 봐줄만할 때도 있다. 하지만... 아이디어 회의를 할 기회가 있으면 사람들이 말을 할 때마다 '안 된다'고 해보자. 당신은 그 한 마디의 힘이... 
281,"-만원 절약하지만 아침마다 뉴욕지하철을 타야한다는 단점?이라면 단점 나에게는 장점이었다. 아... 호텔로비에서 아이디어회의도하고알찬 일주일이었음 ! 페루 쿠스코 숙소, Mama simona Calle Ceniza ... "
282,"처음 만났지만 너무 친숙해서 오히려 다들 편하게 놀았고, 아이디어 회의를 두 시간 정도 진행하려고... 정기회의 당시 운영진 톡방.. 팀원들끼리 친해서 있었던 유일한 단점(?) : 팀원 소개할 때 '#'를... "
283,팀원들과 향후 계획에 대해 날 잡고 회의를 했다. (). 팀 운영-Troleshoot 팀장 본인 포함의 인팀이다.... 해결하고 아이디어를 얻을 수도 있다는 것에 집중했다. (). 팀 운영-화이트보드 제작 도중의 로그... 
284,외부에 회의 갔다가 선물로 받아온 신기한 소주잔이 있어 올려 봅니다^^ 접이식 스테인레스... 충격적인 단점이 있더라구요 물을 다 따르고 잔을 내려놓는 순간 충격에 의해 잔이 우르르 내려앉아... 
285,"어제는 무자본창업 아이디어 회의가 있었습니다. 사람들과 토론과 대화를 통해 슈바빙은 조금씩... © OpenClipart-Vectors, 출처 Pixaay ESFJ 팩폭 단점 분노 주의 마음이 너무 착해서, 일이나 사람 관련 문제에... "
286,"전시공간의 폭이 너무 좁아서 동선이 꼬이거나, 작은 몸짓에도 다른 관람객들과 계속 부딪히는게 단점.... 둘이서 이런저런 아이디어 회의(?)를 했다. 사실 그냥 되는대로 지껄였다고 하는게 더 적확하겠지만ㅋ... "
287,"정식적인 벤치마킹과 아이디어 회의, 분석등을 통해서 기본 베이스를 만들고 여기에 내가 표현하고... 이후 우리가 밀고 나가야할 컨텐츠의 장점과 단점을 알아야 하는 우리의 상황을 분석하고, 이 컨텐츠를... "
288,면접관인 CHO Chief Human Resources Officer가 당신에게 'HR담당자로서 재택근무의 단점이 무엇이라 생각하는가... 직장 내에서 일하다가 생기는 우연한 회의와 토론에서 새로운 아이디어가 생긴다는 점을 잡스는 높게... 
289,"초기 아이디어였다. 그래서 nft를 활용한 기부 모금 방법도 생각을 해냈고, 기부금을 원화로 받되... 그래서 월달 회의를 통해서 스테이블 코인을 활용해보는 것이 어떠냐는 의견이 나왔고, (여기서... "
290,교양PD와의 아이디어 회의 중에 법정에 관련된 드라마를 생각하게 되었습니다. 그 때문에 재연형식의... '레드 에픽(RED EPIC)카메라'의 단점이 있다면! 화면의 크기를 달리할 때마다 렌즈를 바꿔줘야 하고... 
291,"회의를 하기 위해선 어떻게 해야 할까요? 깨끗하고 쾌적한 환경에서 더욱 다양한 아이디어가... 여러 전자칠판 중에서도 아이오티스페이스의 스마트보드는 기존 칠판, 빔프로젝터를 이용한 회의의 단점... "
292,기획하는 아이디어 회의 -&gt; 직접 실천&amp;지속가능한 발전 논의를 통해 이루어집니다. 이렇게... 그리고 모르면 몰랐지 인액터스를 한번 알게 되시면 헤어나오기 어렵다는 단점이자 장점이 있습니다 :) 사회문제에... 
293,모두들 똑똑튀는 아이디어와 열정으로 모여 열정적인 취재열기를 느낄 수 있는 시간이었다.내가 이달 내가 맡은 취재계획은 현재 가정어린이집으로 가정어린이집과 일반어린이집의 장.단점을 파악하고... 
294,너는 대답만 하면 돼.)'인 경우가 대부분이고 경청보다 자신이 정답을 제시하는 방식의 회의를... 이 신드롬은 외부의 아이디어나 기술은 그 가치가 뛰어나도 평가절하하고 배척하는 집단심리를 일컫는다.... 
295,"야외가든  단점 - 교통편, 낮고 답답한 느낌의 웨딩홀 마리아쥬스퀘어는 입구쪽 야외가든 느낌이 너무... 생각이나 아이디어를 적극 반영해주신다는 점이 가장 큰 장점 같아요. 달 전에 같이 회의도 한다고... "
296,기획자가 제작팀의 생각을 잘 들어주는 경우 두 경우는 모두 장단점이 있습니다. 첫 번째로 기획자가... 실제로 저는 아이템과 장비의 운영 방안에 대한 아이디어 회의를 하는데 장비 list를 보여 달라는 질문을... 
297,이런 단점이 있었지만 테스트 과정에서 신제품의 반응은 좋았다. 맥도날드 본사에서는 이 제품이 많은... 엔스파이어는 아이디어 회의를 할 때 실제 심폐소생술에 쓰이는 휴대용 CPR 도구를 놓고 회의를... 
298,여러 차례의 아이디어 회의와 기획 회의 등을 거치며 혼자서는 할 수 없었던 것을 아이머들과 함께 해내고 있는 나를 발견하게 됩니다. ▶ 단점은... 연령대가 좀... 높다...라는 것....? 왜인지 모르겠지만... 
299,"아이디어 회의, 기획단계부터 시작해서 마지막 공연이 올라가고 철수할 때까지, 모든 일에 관여합니다. 저는 항상 제작 과정에 관심을 두는데 그 이유는 최고의 결과물을 위해 모든 과정을 이해해야하는... "
300,"정책아이디어를 도출하는 차회의에 참석했습니다. 회 회의 중 차회의의 산출물을 어떻게, 즉 어떤... 저는 그 이유가 설계시 이미 실행 중인 정책의 단점에 대한 아이디어를 생각해 달라고 요청한... "
301,"이들의 장점이라면 다양한 경험을 바탕으로 아이디어 회의를 주도하거나, 직접 훌륭한 아이디어를 창출할 수 있다는 점이다. 단점을 꼽는다면 순발력이 뛰어나 먼저 아이디어를 내놓고, 발언권이 세고 먼저... "
302,"사이트 분석 AS-IS, 경쟁 및 유사 장단점,사용성 레이아웃,표현기법 ※현재사이트 분석=AS-IS 새로만든... 발견 ※계속적인 반복,아이디어회의-&gt;컨셉도출-&gt;다시 벤치마킹(우수사이트나 우수브랜드)... "
303,CC시리즈물페이스북콘텐츠아이디어 회의회의팀 회의스마홍 회의스마홍 페이스북 페이지... 적금통장커플통장커플통장 송장메시지커플통장 단점커플통장 장점월토르김월토기념일적금
304,각각의 단점은 빼내고 장점만 추려서 나만의 상품을 만든다. . 스타트업을 하기 전 실패하지 않는... 동료들과 아이디어 회의를 한다. 그리고 나만의 상품을 도출하고 그것을 토대로 필요한 제품을 찾는다. 즉... 
